ML1,ML2,ML3,banco
-0.04357858051031555,-0.08006852443103671,0.05078476029152482,BCO KDB BRASIL S.A. - PRUDENCIAL
-0.04953621978149659,-0.06739599016166752,-0.09311868880698565,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP"
-0.06437150412100891,-0.045019947315547426,-0.07671013067370415,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL
-0.05854097469211448,-0.052706604809349515,-0.039411659451905494,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ"
-0.054909126441493185,-0.07456727019899563,0.013297551937608695,COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.
-0.05856971745501252,-0.05601590749528448,-0.03757248301576567,COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS
-0.043278559081172466,-0.0783412874426235,-0.10276903063153993,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO"
-0.05451000500197475,-0.059451290118624135,-0.049715103825808654,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ"
-0.072724677854427,-0.03440629480106506,0.0295949257686231,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONFIANÇA - SICREDI CONFIANÇA"
-0.06017417020544597,-0.05262528522187502,-0.06632322213027468,COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS
-0.06955655451434199,-0.041337408130610646,-0.001839189116408429,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS"
-0.0758734883917481,-0.03182580540582942,0.04108972892412589,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC
-0.062031442513216954,-0.050530975567185415,-0.009162821959144406,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ"
-0.08873939035941891,-0.005595976530710858,0.05714087880528464,COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA
-0.05709068391831,-0.05446070399448882,-0.06245607863172271,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED
-0.06135213916995852,-0.05303146888307423,-0.03515664790150042,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS"
-0.07522438411120541,-0.02964951635297346,0.04377471749469661,COOPERATIVA DE CRÉDITO SICOOB VALE SUL
-0.05012198316565618,-0.07008097527274822,-0.05826111652095041,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE SUL - SICREDI NORTE SUL"
-0.06999815135391507,-0.03890902979814277,-1.8680786315346254e-4,COOPERATIVA DE CRÉDITO GERAÇÕES - SICREDI GERAÇÕES RS/MG
-0.05400304646059238,-0.06436940296487842,-0.051862138881350654,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG."
-0.06551836383042457,-0.046313754843815176,-0.019069018852171663,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU
-0.03875174653087276,-0.07840078309618531,-0.007608699192452103,BCO GUANABARA S.A. - PRUDENCIAL
-0.06585649028673206,-0.05072849203214764,0.02383329770424649,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS
-0.06557761542568714,-0.04859906664633061,0.04521316114057948,COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS
-0.04594248705936785,-0.0777291683006266,-0.06755179486654432,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP"
-0.0895084403504176,-0.012643766412201557,0.09544288034047796,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS"
-0.05542419611292486,-0.06449822259386893,-0.012732056639702206,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO
-0.060915782485889594,-0.0578779682935183,-0.010638285768995434,COOPERATIVA DE CRÉDITO PRO
-0.06499135018417634,-0.04724118182535224,-0.0023402726541501026,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG"
-0.04631559252494877,-0.06801512860178721,-0.03588525258630462,BANCO IBM S.A. - PRUDENCIAL
-0.0352593411553277,-0.09558136001864614,-8.682828834364289e-4,ICBC DO BRASIL BM S.A. - PRUDENCIAL
-0.040775061402583766,-0.08792729733215232,0.040749396123768156,BANCO TOPÁZIO S.A. - PRUDENCIAL
-0.020773631861199553,-0.11839675396365336,-0.1613797333478943,COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS
-0.07235820847037289,-0.038186501991050864,0.009093287080082417,COOPERATIVA DE CRÉDITO LITORÂNEA
-0.06225312352484976,-0.05130174447005698,-0.006549385772560843,COOPERATIVA DE CRÉDITO SUL - SICOOB SUL
-0.024442470396061386,-0.09629067808305752,-0.10439330822407612,BBC S.A. - PRUDENCIAL
-0.043870837562410676,-0.08045832044108295,-0.08316471673603455,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP"
-0.10629083319647666,0.01460899352085962,0.2238412244409589,CORA SCFI - PRUDENCIAL
-0.04702786385806715,-0.08829447518293054,0.019977684819490724,"COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL"
-0.05195556680902687,-0.07248683745596476,-0.013569889365981101,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED
-0.043321544963829256,-0.09387303492044918,-0.031450802889236934,CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.
-0.05338074938867069,-0.0630423885403199,-0.012891857325377653,COOPERATIVA DE CRÉDITO SICOOB OURO VERDE
-0.06106320481035408,-0.0569121700465934,0.00834113254619645,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA
-0.04035498255380993,-0.0849352878294386,-0.08795833046897633,COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA
-0.054780572165495485,-0.0654682768226105,-0.019433641676114194,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP"
-0.06685704014987819,-0.04273129416251761,0.0183067071283649,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ
-0.04884130307605921,-0.07580852203662342,-0.06703902512491329,COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE
-0.05208497252817113,-0.07071008182377014,-0.05329741950224581,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO"
-0.05514233187955208,-0.06561125816703499,-0.04408702083008103,COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA
-0.05837137528540942,-0.06107589286440727,0.003069105896280047,COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO
-0.07790295585403492,-0.030406074089063276,5.329531767441039e-4,COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI
-0.06606630717567347,-0.05000562359729475,-0.007329361541989327,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC
-0.05698481251894949,-0.0652864298006723,-0.0025675753473379664,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC"
-0.050327664987009406,-0.0754616883206756,-0.03927405097298338,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE
-0.01765907478472446,-0.11056813424307407,-0.0036050551146394145,CAIXA GERAL - PRUDENCIAL
-0.07391817195219735,-0.03417622168343619,0.020770495236210045,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES
-0.04381114846080342,-0.0767096501591098,-0.026565721535118738,BANCO RIBEIRÃO PRETO - PRUDENCIAL
-0.05707796022126721,-0.06353952426900938,-0.0037150797011240386,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG"
-0.06639211647896241,-0.05190374071885327,0.03650001996500641,COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE
-0.05129718477128141,-0.0689041764201824,0.06367960016145428,BCO DES. DO ES S.A. - PRUDENCIAL
-0.0553499431900859,-0.06584185046599259,-0.017612091528661913,COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL
-0.05045910105946269,-0.07282928636931224,-0.057205803665811086,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP"
-0.07873125543968196,-0.02740125439129131,0.08061601433954763,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU
-0.05211511118960423,-0.07401056821240107,-0.0075743741508143385,COOPERATIVA DE CRÉDITO COCRE
-0.046274359798165215,-0.08224044388469262,-0.03936361311165155,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA"
-0.06401401131097742,-0.05567730709588831,-0.00827999248424828,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE"
-0.07124665672044847,-0.040608726173627985,0.005460726144890935,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO
-0.028253171518132347,-0.08901104176690802,-0.03854273895896742,BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL
-0.05485189603957146,-0.06612393378026073,-0.07145942063840445,CREDISIS PRIMACREDI COOPERATIVA DE CRÉDITO
-0.08510725645840814,-0.019903921631841258,0.05059395555628861,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.
-0.05029571477305487,-0.07216810248640397,-0.03815863777898505,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE
-0.02255062302251058,-0.11762937147464171,-0.10894963670046441,SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO
-0.0501117487771057,-0.05333762413473318,0.10570867568557507,HP FINANCIAL SERVICES AM S.A - PRUDENCIAL
-0.06410176455021259,-0.06266082791821206,0.051515703013939367,CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP
-0.05882242261053921,-0.06442543745279926,0.0020491375784318297,COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO
-0.04702081172932166,-0.089562352332498,-0.012962604737924883,"CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON"
-0.029259042505014175,-0.10739326074877556,0.05254657454834658,STATE STREET BRASIL - PRUDENCIAL
-0.06720581719169846,-0.048208068128618685,0.018231142221028573,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE
-0.05107253314394389,-0.07467798668396151,-0.0014117162951261465,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES
-0.09110642733065201,-0.010978507188361325,0.21000240086585684,LEASEPLAN AM S.A. - PRUDENCIAL
-0.05163580127210154,-0.07457001825577379,0.009778429938492272,COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU
-0.06305102958021912,-0.058293182232718,0.02492241113460337,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC
-0.05197105827174236,-0.07356867823411098,-1.3260075225028796e-4,COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA
-0.06163124332174441,-0.05936279482420076,0.003297904613159739,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.
-0.05661003282299823,-0.054778940072179226,0.06596964058430395,AF DO ESTADO DE SC S.A. - PRUDENCIAL
-0.07228631284958849,-0.037983986734513586,0.03367415808363632,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES
-0.027326839492227466,-0.10494916512090052,-0.06902931403473334,BANCO PAULISTA - PRUDENCIAL
-0.05843212105189685,-0.06454174972988047,0.012331470668618682,COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE
-0.012405080004657279,-0.11947311026595389,0.10293140285808804,BNY MELLON - PRUDENCIAL
-0.048724847542150826,-0.07940335987162685,-0.04885670968463258,COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE
-0.037819102231652545,-0.09330408605694318,0.01437740728868034,BCO KEB DO BRASIL SA - PRUDENCIAL
-0.05661079266057838,-0.06566211770427448,-0.011688529276052883,COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO
-0.05741444810194526,-0.06566790127248852,-0.0032569651687617196,COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE
-0.06186480200778294,-0.057174037852309706,-0.023386931482227077,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO
-0.05950402292486413,-0.05593468906321799,0.032348537994657145,QISTA S.A. CFI - PRUDENCIAL
-0.035248066647495045,-0.09988608202851959,-0.06384799708784686,COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO
-0.049890424524451076,-0.07720159246022835,-0.027473183238897386,COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO
-0.04699443303229491,-0.07992789611957626,-0.04453984216895755,COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA
-0.048902350254241625,-0.0790268793687685,-0.007251826176906879,"COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO"
-0.040418536779993616,-0.09271242371162947,-0.07125962191863702,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.
-0.041567670426526565,-0.08873088850800886,-0.07011936329827285,COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS
-0.053029542956067266,-0.08106416595215105,0.004496522529563256,COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA
-0.058917014150123695,-0.06554516241406619,0.024123535988995044,SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ
-0.055545295492054496,-0.07125633215497261,-0.025527309697609475,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE
-0.04713167675954054,-0.08218623690440482,-0.046120104749733756,COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER
-0.05683054713424276,-0.06733459693849078,-0.004517899787613094,COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI
-0.06314613613791738,-0.05825849774676862,0.004964197062073892,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA
-0.0465199667964758,-0.07238920554894643,-0.027807096294841068,BANCO MONEO S.A. - PRUDENCIAL
-0.05183133287338199,-0.07447022023064045,-0.040764860497867886,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS
-0.04234571045337229,-0.08834144407945459,-0.051337511086513854,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS
-0.05550159832983403,-0.06930100176279143,0.011707405056767161,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO
-0.06269987073544073,-0.05766176612903799,-0.0017848518994253645,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS
-0.060015775180796656,-0.0613507634555378,-0.0016220013997492345,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO
-0.0726399692386982,-0.04462714491797273,0.03421038764705802,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA
-0.046569223156228017,-0.0833135685422182,-0.03529346896564113,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT
-0.04863667606678223,-0.08188698489309584,-0.00616692679042218,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.
-0.05060608445121852,-0.07845753275170633,-0.059672506618796244,COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS
-0.05492731048594732,-0.07069061664280951,-0.002396681630266233,COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL
-0.03851573403758548,-0.09154961084213978,-1.3335241124922808e-4,CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL
-0.060311976107393736,-0.06259042095931373,-0.009507580813327003,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS
-0.050649078658095675,-0.07678717368930896,0.012630562173179235,COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO
-0.05023867069571629,-0.08058399758215742,-4.65022226510882e-4,COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE
-0.05339267913950808,-0.07576504047389328,0.0036011702470210368,COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES
-0.05106486447031866,-0.0785270468787382,-0.017804360342173958,COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF
-0.06242866095539624,-0.061137478032372156,0.005253431933785488,COOPERATIVA DE CRÉDITO CREDICOCAPEC
-0.05218396322421129,-0.07658112539435492,0.017339419356447804,COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR
-0.05544185711377857,-0.07344827489995438,-0.006562482217555911,COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO
-0.04222197381483538,-0.08174540005313366,-0.028068625188054582,BANCO KOMATSU DO BRASIL - PRUDENCIAL
-0.04651736227410348,-0.09239027990310306,-0.014077986583455548,"COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORDESTE - CENTRAL SICREDI NORDESTE"
-0.04042088637083519,-0.09557907772352653,-0.026763430694401125,COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA
-0.048281342638596805,-0.08946983534140227,-0.0173142753353768,CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE
-0.04645244844064627,-0.08596576657468681,-0.026518447396045104,COOPERATIVA DE CREDITO COOPLIVRE
-0.03372086474852692,-0.09849010017074314,-0.03108835596668302,BANCO SEMEAR - PRUDENCIAL
-0.053300892966806374,-0.07373450081496469,-0.008605365999078345,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA
-0.05141413329620854,-0.0796520347010679,-0.03173958313535267,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS
-0.05808287656015404,-0.06626451376225449,-0.01505629361391083,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA
-0.062335450555301285,-0.059444721172005235,-0.0015941545703669555,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA
-0.03692141202497298,-0.1002946710529919,-0.04623259585373752,CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.
-0.05209364996617213,-0.0773928684757113,-0.016211700624521423,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS
-0.05599651698549125,-0.07354305785388324,-0.01920745506078553,COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG
-0.05253742092233268,-0.07821997720911779,0.01680922650125842,COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE
-0.06295714753780494,-0.06147839738553168,0.024218938868079767,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC
-0.0658736927560876,-0.05796775063073915,0.03131245175295423,COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA
-0.0549342456955606,-0.07162491779301033,-0.006666936338230215,COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ
-0.055657224436237274,-0.07423856255618198,0.006826423771907096,COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE
-0.05511269929504917,-0.0719995842636084,-0.007113950732551835,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS
-0.05517830901725633,-0.07493717879147115,-0.003150295764075092,COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER
-0.035989420871121225,-0.1022340815309285,-0.051939878433144716,CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED
-0.03733025901868877,-0.09690042048135797,0.03952785680925111,STARK SCD - PRUDENCIAL
-0.04145992172060091,-0.08604316492992686,0.08201297100264639,BANCO B3 - PRUDENCIAL
-0.04928805080833296,-0.08094393720727584,-0.03238878774880052,COOPERATIVA DE CRÉDITO EVOLUA
-0.053518629644080544,-0.07729696926193275,-0.0023640821551396715,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP"
-0.05171099834007787,-0.08022415347969479,-0.01891433453137244,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC
-0.055702718669590756,-0.07272446260918196,-0.024350950786752094,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL
-0.05151905861166158,-0.08141777305820051,-0.014060116736733025,COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR
-0.04823555059980792,-0.08548073462608072,-0.028784686130292718,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM
-0.046702124430748,-0.08634111098619114,-0.04017752780830431,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL
-0.0597708177777179,-0.06851971558343875,0.006855295587708561,COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM
-0.05382252363953419,-0.07680145711238917,-0.02134430828679336,COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA
-0.04735104064808652,-0.08585611469064842,-0.02581564573100358,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA
-0.04952253817460506,-0.08132122410403925,-0.02863809982601954,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA
-0.05158839768833774,-0.07926468208230404,-0.013406309969157216,COOPERATIVA DE CRÉDITO UNIQUE BR
-0.04327834658042377,-0.09102564117167614,-0.04380836368619054,COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP
-0.020614123463854044,-0.12799370853028774,-0.113230860535036,COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES
-0.04130468531500754,-0.0942341629042531,-0.04098675053363771,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO
-0.028347972038407145,-0.11126006148486631,-0.010069898050954092,BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL
-0.053377216790517115,-0.07788018215824125,0.007480907382525201,COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO
