Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON;18310649;b3S;S5;I;2;JOAO MONLEVADE;MG;03/2025;18.729;15.073;2.714;1.081;0;17.648;372;17.648;111,93%;0,06%;0;0
FIDD DTVM - PRUDENCIAL;1000085458;n2;S4;I;2;SAO PAULO;SP;03/2025;18.708;0;9;16.718;11.875;1.990;349;1.990;8,56%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53184438;b3S;S5;I;2;JACAREI;SP;03/2025;18.706;15.931;2.710;354;0;18.351;560;18.358;117,42%;0,29%;0;2
HEDGE INVESTMENTS - PRUDENCIAL;1000083986;n2;S4;I;2;SAO PAULO;SP;03/2025;18.445;0;8.999;5.122;1;13.323;28;13.144;25,32%;NA%;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO UNINDÚSTRIA;53841911;b3S;S5;I;2;CONCORDIA;SC;03/2025;18.375;14.566;339;12.061;11.792;6.314;-392;6.295;43,90%;9,08%;0;2
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;18.292;0;1.999;9.249;0;9.043;1.108;9.043;21,24%;NA%;2;0
LISTO SCD - PRUDENCIAL;1000084930;n1;S5;I;3;SAO PAULO;SP;03/2025;18.223;0;2.017;15.137;14.369;3.086;34;3.086;72,92%;0,00%;2;0
COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ;32422628;b3S;S5;I;2;GUACUI;ES;03/2025;18.122;4.809;11.526;8.781;7.096;9.341;-433;9.341;52,68%;2,24%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES PÚBLICOS NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;S5;I;2;VILA VELHA;ES;03/2025;18.085;11.223;6.570;12.972;12.108;5.113;70;5.113;32,61%;0,20%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;I;2;SAO PAULO;SP;03/2025;17.928;3.369;13.092;4.750;0;13.178;381;13.178;74,31%;0,20%;0;0
AG. FOMENTO AMAPA S.A. - PRUDENCIAL;1000081098;n1;S4;I;1;MACAPA;AP;03/2025;17.899;13.187;1.952;2.069;146;15.829;-164;NI;NI%;NI%;2;0
CDC SCD - PRUDENCIAL;1000083326;n1;S5;I;2;BELO HORIZONTE;MG;03/2025;17.752;6.782;1.010;13.283;6.499;4.469;-39;3.364;30,40%;25,21%;2;0
COOPERATIVA DE ECONOMIA E CRÉDÍTO MÚTUO DOS FUNCIONÁRIOS DA MWM TUPY DO BRASIL;59620708;b3S;S5;I;2;SAO PAULO;SP;03/2025;17.679;12.867;4.291;1.548;0;16.132;457;16.136;108,56%;0,04%;0;0
COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;5097757;b3S;S5;I;2;CURITIBA;PR;03/2025;17.678;13.912;2.250;9.325;8.996;8.354;-280;8.346;55,39%;3,18%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC;17502881;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;17.287;8.623;1.277;7.810;6.685;9.477;-32;9.726;65,30%;4,19%;0;0
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO PAULO;SP;03/2025;17.266;0;7.085;9.767;0;7.499;56;7.297;16,99%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIÃO MARISTA DO BRASIL E SUAS ASSOCIADAS, PROVÍNCIA MARISTA BRASIL CENTRO-NORTE E UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA.;2588819;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;17.129;10.052;6.826;2.121;0;15.009;166;15.009;97,98%;1,02%;0;0
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;S5;I;2;SANTOS;SP;03/2025;17.111;121;8.942;6.988;0;10.123;20;10.123;94,69%;7,07%;2;0
EWALLY IP - PRUDENCIAL;1000086495;n4;;I;2;SAO PAULO;SP;03/2025;16.920;0;53;11.024;6.284;5.896;-1.553;894;4,18%;NA%;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO;30949267;b3S;S5;I;2;VILA VELHA;ES;03/2025;16.887;7.267;3.815;14.062;13.256;2.825;35;2.781;26,73%;16,50%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA TUPY MINAS GERAIS LTDA. E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;S5;I;2;BETIM;MG;03/2025;16.838;7.190;9.620;493;0;16.345;71;16.391;103,95%;0,02%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL;92675578;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;16.552;11.716;0;756;0;15.797;269;15.797;140,02%;0,04%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;b3S;S5;I;2;ITAPIRA;SP;03/2025;16.373;12.652;3.025;454;0;15.920;368;15.895;114,29%;0,07%;0;0
COOPERATIVA DE CRÉDITO COOPHARMA;2814832;b3S;S5;I;2;SAO PAULO;SP;03/2025;16.320;10.840;5.267;226;0;16.094;490;16.155;112,76%;0,06%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA;73631483;b3S;S5;I;2;BELFORD ROXO;RJ;03/2025;16.151;8.398;4.519;1.278;0;14.873;141;14.911;119,38%;0,04%;0;0
CREDISIS COOPESA - COOPERATIVA DE ECONOMIA E CRÉDITO;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;16.083;2.945;450;13.785;2.938;2.299;-391;2.299;24,19%;7,23%;0;0
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;03/2025;16.011;0;10.020;2.083;0;13.928;-809;13.928;45,96%;NA%;2;0
FACEBOOK INSTITUICAO PAGAMENTO - PRUDENCIAL;1000085692;n4;;I;3;SAO PAULO;SP;03/2025;15.789;0;3.324;3.462;0;12.327;751;12.137;86,09%;NA%;1;0
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;S4;I;2;PORTO ALEGRE;RS;03/2025;15.556;0;0;14.043;0;1.513;-126;1.506;12,35%;NA%;2;0
BNK DIGITAL SCD - PRUDENCIAL;1000086031;n1;S5;I;2;SAO JOSE DO RIO PRETO;SP;03/2025;15.280;970;0;12.664;11.243;2.616;63;1.631;36,22%;4,05%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;15.249;4.877;4.467;1.049;0;14.200;405;14.200;124,95%;0,71%;0;0
SISPAY IP - PRUDENCIAL;1000087528;n4;;I;2;SAO PAULO;SP;03/2025;15.246;0;293;11.323;9.589;3.923;1.212;3.923;33,68%;NA%;1;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;S5;I;2;TIMOTEO;MG;03/2025;15.140;11.476;0;989;0;14.151;-29;14.176;139,56%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;S5;I;2;SAO PAULO;SP;03/2025;15.107;12.465;2.217;942;0;14.165;428;14.071;108,81%;0,04%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;15.011;11.646;792;914;0;14.098;89;14.159;121,39%;0,06%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;b3S;S5;I;2;SANTO ANDRE;SP;03/2025;15.000;11.253;3.252;693;0;14.307;302;14.311;112,02%;0,05%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;14.863;6.285;8.346;591;0;14.272;229;14.272;165,61%;0,00%;0;0
UZZIPAY IP - PRUDENCIAL;1000086763;n4;;I;2;PORTO VELHO;RO;03/2025;14.737;0;0;9.212;6.202;5.525;-1.122;4.741;64,16%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;S5;I;2;COTIA;SP;03/2025;14.564;9.809;4.742;377;0;14.187;341;14.187;111,19%;0,00%;0;0
LINA IP - PRUDENCIAL;1000087322;n4;;I;2;SAO PAULO;SP;03/2025;14.511;0;7.218;9.112;0;5.399;-242;-2.662;-50,83%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;S5;I;2;POCOS DE CALDAS;MG;03/2025;14.393;10.892;1.099;2.809;571;11.584;-378;11.573;94,64%;0,59%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - CREDES;3639902;b3S;S5;I;2;VITORIA;ES;03/2025;14.353;6.867;5.094;1.766;619;12.587;1;12.587;94,58%;3,13%;0;0
SUDACRED SCD - PRUDENCIAL;1000084428;n1;S5;I;2;CURITIBA;PR;03/2025;14.346;10.645;393;5.046;0;9.300;137;9.300;66,69%;0,00%;2;0
UNAVANTI SCD - PRUDENCIAL;1000085740;n1;S5;I;2;MARINGA;PR;03/2025;14.333;2.122;0;9.390;3.877;4.942;-54;4.941;79,51%;1,86%;2;0
RIO BRAVO INVESTIMENTOS DTVM - PRUDENCIAL;1000087975;n2;S4;I;3;SAO PAULO;SP;03/2025;14.113;0;7.816;4.356;0;9.756;45;9.717;21,30%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;S5;I;2;BELEM;PA;03/2025;13.984;9.407;1.395;1.971;0;12.013;264;12.005;113,58%;2,66%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;S5;I;2;ITABIRA;MG;03/2025;13.777;11.096;1.231;4.826;3.097;8.951;-248;9.006;81,94%;0,38%;0;0
BEETELLERPAY IP - PRUDENCIAL;1000086718;n4;;I;2;CAMPO GRANDE;MS;03/2025;13.696;0;1.347;9.384;7.150;4.312;576;4.312;205,51%;NA%;1;0
OZ CC - PRUDENCIAL;1000081892;n2;S4;I;2;SAO PAULO;SP;03/2025;13.039;0;0;9.181;0;3.858;127;3.647;12,17%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;03/2025;12.561;5.966;5.751;893;0;11.669;-8;11.669;100,18%;4,92%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;03/2025;12.533;8.496;3.936;211;0;12.322;301;12.308;113,70%;0,00%;0;0
MONETARIE SCD - PRUDENCIAL;1000085991;n1;S5;I;2;PORTO ALEGRE;RS;03/2025;12.335;1.223;0;11.087;9.929;1.249;-286;1.046;56,57%;6,24%;2;0
ACTIVTRADES CCTVM - PRUDENCIAL;1000085977;n2;S4;I;3;FLORIANOPOLIS;SC;03/2025;12.333;0;882;1.332;243;11.002;-104;11.002;55,27%;NA%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES;2475222;b3S;S5;I;2;VITORIA;ES;03/2025;12.304;8.918;1.584;5.483;4.192;6.821;56;6.804;66,53%;2,34%;0;0
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;12.134;0;0;7.418;0;4.716;285;4.716;11,57%;NA%;3;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;03/2025;11.714;6.909;4.795;190;0;11.524;425;11.509;107,95%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;03/2025;11.707;6.643;4.779;1.009;0;10.698;88;10.698;103,01%;0,00%;0;0
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S5;I;2;FLORIANOPOLIS;SC;03/2025;11.687;0;362;10.866;0;821;393;819;7,17%;NA%;2;0
FACILITA IP - PRUDENCIAL;1000087449;n4;;I;2;NOVA LIMA;MG;03/2025;11.672;0;195;8.461;4;3.212;639;2.461;25,98%;NA%;1;0
NIKOS DTVM - PRUDENCIAL;1000087621;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;11.603;0;4.192;3.237;0;8.366;-1.066;11.938;142,73%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;47944277;b3S;S5;I;2;JUNDIAI;SP;03/2025;11.439;648;16;1.919;1.000;9.520;-95;9.504;77,04%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;03/2025;11.265;5.665;4.559;138;0;11.128;190;11.093;112,38%;0,30%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;03/2025;11.256;2.499;8.589;479;0;10.777;168;10.777;99,46%;0,01%;0;0
WEALTH HIGH GOVERNANCE DTVM - PRUDENCIAL;1000087229;n2;S5;I;2;SAO PAULO;SP;03/2025;11.251;0;8.724;2.367;0;8.883;419;8.883;39,78%;NA%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;03/2025;11.203;9.393;1.437;1.013;0;10.190;229;10.178;111,39%;0,03%;0;0
MICROCASH SCMEPP - PRUDENCIAL;1000086079;n1;S5;I;2;SAO PAULO;SP;03/2025;11.064;0;619;7.889;4.137;3.175;-26;2.645;85,72%;0,00%;2;0
RJI CTVM - PRUDENCIAL;1000082798;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;11.060;0;3.225;5.273;0;5.787;218;5.780;7,60%;NA%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ELETRICITÁRIOS E DOS TRABALHADORES DAS EMPRESAS DO SETOR DE ENERGIA - COOPCRECE;92825397;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;11.009;9.162;0;8.633;8.242;2.377;141;2.244;26,56%;5,37%;0;1
AZIMUT BRASIL DTVM - PRUDENCIAL;1000084325;n2;S4;I;3;SAO PAULO;SP;03/2025;10.909;0;3.021;7.241;6.387;3.668;-1.052;3.668;22,90%;NA%;2;0
GET MONEY CC - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;03/2025;10.888;0;2.581;2.273;0;8.615;188;8.119;30,05%;NA%;2;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13- REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;03/2025;10.726;10.005;279;3.732;3.058;6.995;22;6.988;82,76%;1,76%;0;1
CREDIFIT SCD - PRUDENCIAL;1000085465;n1;S5;I;2;SALVADOR;BA;03/2025;10.654;1.086;2.999;7.822;7.235;2.832;45;1.326;64,33%;5,24%;2;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;03/2025;10.528;5.221;0;1.561;0;8.967;29;8.967;167,77%;1,17%;0;0
LEND SCD - PRUDENCIAL;1000085276;n1;S5;C;2;SAO PAULO;SP;03/2025;10.468;0;2.232;9.457;7.054;1.012;-444;921;33,08%;27,53%;3;0
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2025;10.136;0;5.753;1.330;16;8.806;-293;NI;NI%;NA%;3;0
LABOR CC - PRUDENCIAL;1000082073;n2;S5;I;2;RECIFE;PE;03/2025;10.093;0;0;3.426;0;6.667;-462;6.667;31,56%;NA%;12;0
PAGARE IP - PRUDENCIAL;1000087607;n4;;I;2;SAO PAULO;SP;03/2025;10.020;317;0;4.113;1.329;5.907;-1.001;5.907;80,17%;NA%;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;03/2025;9.904;6.625;2.732;179;0;9.725;320;9.710;116,60%;0,16%;0;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;03/2025;9.840;239;12;8.299;8.174;1.541;-45;1.541;52,46%;5,76%;2;0
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;03/2025;9.827;0;0;6.978;0;2.850;113;2.848;14,00%;NA%;4;0
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;03/2025;9.797;6.988;2.370;145;0;9.652;22;5.162;58,24%;6,36%;2;0
A27 IP - PRUDENCIAL;1000087504;n4;;I;2;FLORES DA CUNHA;RS;03/2025;9.731;0;6.790;4.538;4.477;5.193;-9;4.890;66,96%;NA%;1;0
ONCRED SCD - PRUDENCIAL;1000086000;n1;S5;I;2;SAO CAETANO DO SUL;SP;03/2025;9.725;7.951;1.050;761;0;8.964;1.650;10.638;100,72%;0,01%;2;0
PAGPRIME IP - PRUDENCIAL;1000086880;n4;;I;2;GOIANIA;GO;03/2025;9.592;0;0;6.637;5.015;2.954;-1.239;1.152;34,86%;NA%;1;0
BARU SCD - PRUDENCIAL;1000085805;n1;S4;C;2;PORTO ALEGRE;RS;03/2025;9.586;6.252;3.145;470;0;9.116;400;9.116;70,46%;0,67%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;03/2025;9.539;8.003;29;4.020;3.259;5.519;44;5.519;70,51%;8,06%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;9.515;4.856;4.244;676;0;8.839;4;8.839;102,21%;1,80%;0;0
GALLERIA SCD - PRUDENCIAL;1000087078;n1;S5;I;2;VOTORANTIM;SP;03/2025;9.513;0;2.383;3.961;0;5.551;-1.097;5.551;78,00%;0,00%;2;0
G5 SCD - PRUDENCIAL;1000087047;n1;S5;I;2;SAO JOSE;SC;03/2025;9.424;3.594;308;545;532;8.879;12;8.901;252,15%;0,03%;2;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;03/2025;9.400;5.155;4.096;336;0;9.065;-65;9.060;105,01%;0,05%;0;0
ALL IN CRED SCD - PRUDENCIAL;1000087085;n1;S5;I;2;SAO PAULO;SP;03/2025;9.359;1.948;1.557;9.135;24;224;-488;10;0,11%;145,69%;2;0
ZM SCD PRUDENCIAL;1000086828;n1;S5;I;2;AGUAS LINDAS DE GOIAS;GO;03/2025;9.291;6.948;1.996;849;0;8.442;1.111;8.786;95,47%;0,21%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;03/2025;9.285;5.416;429;3.734;2.978;5.551;-38;3.651;70,44%;1,53%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;03/2025;9.265;3.366;5.777;564;0;8.701;81;8.684;98,71%;0,06%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;03/2025;9.218;9.201;15;1.464;0;7.754;-56;7.754;108,22%;0,02%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;03/2025;9.209;7.031;888;1.020;0;8.189;179;8.189;107,66%;6,68%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;03/2025;9.177;8.046;828;676;0;8.501;84;8.499;111,57%;0,38%;0;0
RAPIDIUM SCMEPP - PRUDENCIAL;1000085575;n1;S5;I;2;TOLEDO;PR;03/2025;9.046;7.051;1.840;4.291;4.022;4.754;-10;4.754;64,74%;0,00%;2;0
ATF SCD - PRUDENCIAL;1000085915;n1;S5;I;2;PORTO ALEGRE;RS;03/2025;9.034;0;0;4.776;2.520;4.259;98;771;161,14%;6,17%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;03/2025;9.012;7.927;966;223;0;8.790;173;8.771;117,61%;0,01%;0;0
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;03/2025;8.991;4.057;4.533;1.337;0;7.654;108;7.695;88,10%;1,97%;0;1
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;I;2;BELEM;PA;03/2025;8.961;0;76;4.048;0;4.913;-332;4.913;6,18%;NA%;2;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;03/2025;8.937;6.604;381;1.651;0;7.286;143;7.286;120,20%;0,05%;2;0
APROMS NET IP - PRUDENCIAL;1000087573;n4;;I;2;DOURADOS;MS;03/2025;8.923;466;6.437;1.867;16;7.056;-56;6.884;223,11%;NA%;1;0
UP.P SEP - PRUDENCIAL;1000085087;n1;S5;I;2;SAO PAULO;SP;03/2025;8.895;0;4.002;4.365;1.216;4.530;432;4.182;40,61%;14,35%;2;0
DAPPER SCD - PRUDENCIAL;1000086402;n1;S5;I;2;BLUMENAU;SC;03/2025;8.855;4.255;1.258;3.373;0;5.482;23;4.236;62,17%;0,05%;2;0
WNT CAPITAL DTVM - PRUDENCIAL;1000086392;n2;S4;I;2;SAO PAULO;SP;03/2025;8.822;0;6.059;2.527;186;6.294;665;5.130;64,78%;NA%;2;0
MULTICRED SCD - PRUDENCIAL;1000085355;n1;S5;I;2;SALVADOR;BA;03/2025;8.813;2.244;6.522;222;0;8.591;154;8.582;220,85%;0,35%;2;0
DUFRIO CFI - PRUDENCIAL;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;03/2025;8.778;4.676;3.933;295;0;8.483;-679;8.436;71,10%;0,02%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;03/2025;8.778;6.067;2.059;265;0;8.513;234;8.525;124,44%;0,19%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;03/2025;8.725;7.130;850;312;0;8.413;242;8.360;110,22%;0,65%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;8.689;1.758;0;470;363;8.219;-181;7.908;96,66%;45,74%;0;1
DGBK CREDIT SCD - PRUDENCIAL;1000086543;n1;S5;I;2;SALVADOR;BA;03/2025;8.624;6.107;556;2.175;1.822;6.449;-21;6.357;120,86%;0,12%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;03/2025;8.479;5.981;2.289;137;0;8.342;110;8.327;116,45%;0,01%;0;0
UNICRED DTVM - PRUDENCIAL;1000088187;n2;S4;I;2;PORTO ALEGRE;RS;03/2025;8.370;0;8.078;5.193;0;3.177;-589;3.177;2.609,90%;NA%;1;0
SCB CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;S5;I;2;FORTALEZA;CE;03/2025;8.304;6.321;0;5.769;0;2.535;32;2.535;35,01%;4,73%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;03/2025;8.237;4.592;3.310;420;0;7.817;25;7.836;119,00%;0,00%;0;1
